Unnamed: 0,n_pets,labels,thresholds,coords,x_min,x_max,y_min,y_max,pet_ratio
150,1,['dog'],[0.937485],"[(1.5554051, 197.05165, 395.72003, 822.4761)]",1.55540514,395.7200317,197.051651,822.4760742,0.563759158
151,1,['cat'],[0.89106137],"[(215.28577, 0.0, 695.42804, 450.73325)]",215.2857666,695.4280396,0,450.7332458,0.495594714
152,4,"['dog', 'dog', 'dog', 'dog']","[0.92967093, 0.9178641, 0.8985857, 0.28205466]","[(152.60721, 100.4269, 443.6597, 364.37265), (384.55237, 82.82916, 741.6515, 298.13803), (476.46252, 149.66965, 759.4162, 483.4648), (383.38596, 372.75586, 643.2462, 540.0)]",476.4625244,443.6596985,372.7558594,298.138031,0.429077932
153,1,['cat'],[0.93066484],"[(77.69241, 259.58105, 1071.9651, 762.8938)]",77.69241333,1071.965088,259.5810547,762.8937988,0.406886393
154,1,['dog'],[0.92707044],"[(486.9881, 28.17453, 1231.3933, 715.5383)]",486.9880981,1231.393311,28.17453003,715.5383301,0.555354818
155,1,['dog'],[0.9372246],"[(230.74037, 159.53015, 633.609, 705.7553)]",230.7403717,633.6090088,159.5301514,705.7553101,0.32191889
156,1,['dog'],[0.9421718],"[(34.6626, 53.514545, 601.3068, 592.3859)]",34.66260147,601.3068237,53.51454544,592.3859253,0.581004471
157,2,"['cat', 'cat']","[0.89149636, 0.3151051]","[(371.18875, 178.78314, 997.6183, 519.8402), (655.9051, 131.21222, 854.6548, 321.00662)]",655.9050903,854.6547852,178.7831421,321.0066223,0.287345249
158,1,['dog'],[0.9339399],"[(335.53714, 28.751205, 844.2456, 524.503)]",335.5371399,844.2456055,28.75120544,524.5029907,0.205241935
159,2,"['cat', 'cat']","[0.8553964, 0.7760877]","[(403.78836, 332.211, 560.4259, 536.03143), (34.608944, 142.9495, 251.86813, 390.40384)]",403.7883606,251.8681335,332.2109985,390.4038391,0.137240608
160,1,['dog'],[0.9186841],"[(2.2781296, 152.13707, 719.4132, 757.4503)]",2.278129578,719,152.1370697,757.4503174,0.627582465
161,1,['cat'],[0.9180849],"[(1.5430527, 145.34665, 718.2739, 960.0)]",1.543052673,718.2739258,145.3466492,959,0.845421007
162,4,"['cat', 'cat', 'cat', 'cat']","[0.85689545, 0.8153803, 0.46502876, 0.26952457]","[(803.11255, 250.73871, 1277.6311, 960.0), (0.0, 34.8226, 1277.9619, 752.7251), (392.13184, 86.88037, 881.43823, 885.5864), (528.5901, 142.80591, 1123.2706, 952.869)]",803.1125488,881.4382324,250.7387085,752.7250977,0.885877279
163,1,['dog'],[0.8544917],"[(104.53626, 173.20505, 466.9541, 942.8885)]",104.5362625,466.9541016,173.2050476,942.8884888,0.402745949
164,3,"['dog', 'dog', 'dog']","[0.9036322, 0.8141206, 0.3723743]","[(0.7881832, 121.67919, 477.47293, 801.4103), (575.8991, 157.1197, 1079.0918, 627.8108), (555.4715, 399.13104, 1078.6967, 803.53357)]",575.8991089,477.4729309,399.1310425,627.810791,0.751998171
165,1,['cat'],[0.88206476],"[(59.19493, 247.87881, 574.5329, 841.0756)]",59.19493103,574.5328979,247.8788147,841.0756226,0.442578125
166,1,['cat'],[0.9177761],"[(177.87677, 2.126587, 1272.6904, 577.70953)]",177.87677,1272.69043,2.126586914,577.7095337,0.768585205
167,1,['cat'],[0.90335315],"[(0.0, 0.0, 932.99365, 807.0521)]",0,932.9936523,0,807.052124,0.859766804
168,1,['dog'],[0.9405053],"[(0.0364151, 42.167084, 663.2447, 798.61633)]",0.0364151,663.2446899,42.16708374,798.616333,0.72515625
169,1,['dog'],[0.9082834],"[(72.12218, 59.163963, 487.8039, 615.4106)]",72.12217712,487.803894,59.16396332,615.4105835,0.445100309
170,1,['cat'],[0.9076973],"[(1.5228653, 117.22179, 646.4931, 954.39404)]",1.522865295,646.493103,117.2217865,954.394043,0.781054688
171,1,['dog'],[0.93495476],"[(2.5133514, 84.51687, 270.0, 329.74905)]",2.51335144,269,84.51686859,329.749054,0.506635802
172,1,['dog'],[0.940134],"[(66.1152, 32.5394, 719.2997, 957.5105)]",66.11519623,719,32.53939819,957.510498,0.873878762
173,4,"['cat', 'cat', 'cat', 'cat']","[0.82487875, 0.8000018, 0.6192478, 0.40963835]","[(175.16798, 307.6516, 539.1753, 713.11945), (7.721466, 432.24683, 283.80307, 633.7544), (8.145779, 499.7806, 189.48907, 631.50037), (156.19534, 431.871, 263.73026, 520.527)]",175.167984,189.4890747,499.7806091,520.5269775,0.350252701
174,1,['cat'],[0.92256474],"[(147.52066, 97.87184, 718.82214, 943.4753)]",147.5206604,718.8221436,97.87184143,943.4752808,0.698880208
175,1,['dog'],[0.9475676],"[(184.6583, 150.00363, 687.1753, 527.8527)]",184.6582947,687.175293,150.0036316,527.8527222,0.308227817
176,1,['cat'],[0.8717936],"[(4.0128937, 111.89523, 402.9163, 715.06793)]",4.012893677,402.9162903,111.8952332,715.0679321,0.824389575
177,1,['cat'],[0.9247997],"[(130.31247, 242.43982, 1071.31, 730.74976)]",130.3124695,1071.310059,242.4398193,730.7497559,0.373704427
178,2,"['dog', 'dog']","[0.9365028, 0.56408155]","[(355.7487, 76.77908, 1071.0184, 955.99805), (1.0892334, 671.5929, 354.30334, 956.13135)]",355.7486877,354.3033447,671.5928955,955.9980469,0.594050293
179,1,['cat'],[0.93822885],"[(0.0, 199.14255, 419.61505, 647.8665)]",0,419.6150513,199.1425476,647.8665161,0.362098765
180,1,['dog'],[0.94057775],"[(347.5483, 71.69611, 672.46454, 740.9361)]",347.5483093,672.4645386,71.69611359,740.9360962,0.294594661
181,1,['dog'],[0.94936967],"[(74.867874, 85.10661, 657.8832, 831.14124)]",74.86787415,657.8831787,85.10661316,831.1412354,0.679493549
182,1,['dog'],[0.8237327],"[(144.1155, 56.61612, 779.3621, 868.2907)]",144.1154938,779.3621216,56.61611938,868.2907104,0.656606561
183,1,['dog'],[0.9290307],"[(1.86232, 116.17836, 717.4996, 952.89954)]",1.862319946,717.4995728,116.17836,952.8995361,0.86599537
184,1,['dog'],[0.95081335],"[(87.002426, 99.35514, 808.6857, 669.40234)]",87.00242615,808.68573,99.35514069,669.4023438,0.46978738
185,1,['cat'],[0.92379093],"[(345.58063, 114.55099, 702.314, 607.7756)]",345.5806274,702.3140259,114.5509872,607.7755737,0.254631076
186,1,['dog'],[0.9299186],"[(151.97154, 14.943976, 409.15143, 635.1296)]",151.9715424,409.1514282,14.9439764,635.1295776,0.244197531
187,1,['dog'],[0.9346732],"[(36.38793, 340.91476, 538.9668, 699.92267)]",36.38793182,538.9667969,340.9147644,699.9226685,0.347642747
188,1,['cat'],[0.8695452],"[(0.33105502, 0.0, 577.0392, 840.2314)]",0.331055015,577.0391846,0,840.2313843,0.887822392
189,2,"['cat', 'cat']","[0.930258, 0.91490406]","[(20.168884, 102.56604, 870.00714, 760.34094), (570.2279, 127.32761, 1259.407, 772.4481)]",570.2279053,870.0071411,127.3276062,760.3409424,0.662276204
190,1,['cat'],[0.92932075],"[(76.40722, 97.52177, 477.8143, 855.94525)]",76.40721893,477.8143005,97.52176666,855.9452515,0.640937078
191,1,['cat'],[0.92569554],"[(54.935646, 174.48904, 682.2525, 774.69855)]",54.93564606,682.2525024,174.4890442,774.6985474,0.511067708
192,1,['dog'],[0.92851174],"[(0.0, 245.37387, 511.31995, 878.4053)]",0,511.3199463,245.3738708,878.4052734,0.625121753
193,1,['dog'],[0.94379115],"[(263.36975, 79.36009, 914.6924, 748.8483)]",263.369751,914.6923828,79.36009216,748.8483276,0.571511243
194,1,['cat'],[0.9105465],"[(200.2272, 0.0, 1021.61523, 758.13934)]",200.2272034,1021.615234,0,758.1393433,0.791318258
195,1,['dog'],[0.89138305],"[(178.36035, 1.2561493, 720.0, 957.852)]",178.3603516,719,1.256149292,957.8519897,0.749641204
196,1,['cat'],[0.9347882],"[(1.0057373, 133.82205, 912.16345, 715.4852)]",1.005737305,912.1634521,133.822052,715.4852295,0.57530599
197,1,['dog'],[0.9108759],"[(224.12169, 161.83429, 512.99115, 847.5808)]",224.1216888,512.9911499,161.8342896,847.5808105,0.285833333
198,1,['cat'],[0.9397172],"[(30.919762, 111.86517, 591.64166, 871.806)]",30.91976166,591.6416626,111.8651733,871.8060303,0.616840278
199,1,['cat'],[0.7939183],"[(206.14687, 0.0, 529.61554, 599.0023)]",206.1468658,529.6155396,0,599.0023193,0.279914641
200,1,['dog'],[0.9411319],"[(122.87149, 256.39282, 904.9629, 734.8871)]",122.8714905,904.9628906,256.3928223,734.887085,0.305788613
201,2,"['cat', 'cat']","[0.8576601, 0.8372229]","[(320.39825, 0.0, 797.76624, 442.1561), (0.28661728, 0.0, 415.74127, 445.4969)]",320.3982544,415.741272,0,442.1560974,0.981997222
202,1,['dog'],[0.91956997],"[(27.134525, 86.70586, 245.32433, 315.19193)]",27.1345253,245.3243256,86.70585632,315.191925,0.511637441
203,4,"['dog', 'dog', 'dog', 'dog']","[0.92126894, 0.88584, 0.8563705, 0.40931883]","[(328.76202, 13.234932, 628.7994, 472.14175), (326.30328, 485.96954, 581.2873, 946.3916), (13.306247, 10.401169, 317.50726, 940.96564), (540.3337, 589.8153, 629.45636, 776.1054)]",540.3336792,317.5072632,589.8153076,472.1417542,0.890219727
204,2,"['dog', 'dog']","[0.9320983, 0.28780147]","[(118.74884, 366.59195, 715.37665, 777.1637), (2.4741726, 0.78323364, 116.22965, 526.0186)]",118.7488403,116.2296524,366.5919495,526.0186157,0.441740451
205,1,['cat'],[0.88034755],"[(5.343689, 0.0067749023, 1119.0398, 1192.5286)]",5.343688965,1119.039795,0.006774902,1192.528564,0.810478516
206,3,"['cat', 'cat', 'cat']","[0.935634, 0.9308386, 0.92982656]","[(13.992577, 475.0653, 251.24072, 794.1122), (215.76439, 534.6089, 488.81607, 891.12915), (485.97382, 432.12964, 673.90704, 740.1063)]",485.9738159,251.2407227,534.6088867,740.1063232,0.320180845
207,1,['dog'],[0.9287357],"[(179.64835, 198.67169, 483.79837, 865.67596)]",179.6483459,483.7983704,198.6716919,865.6759644,0.293356481
208,1,['dog'],[0.8898614],"[(63.89175, 193.38809, 302.0, 366.9792)]",63.89175034,301,193.388092,366.979187,0.220113498
209,5,"['cat', 'cat', 'cat', 'cat', 'cat']","[0.86375314, 0.7989452, 0.7949475, 0.73261386, 0.29895416]","[(440.64716, 857.16077, 816.54266, 1262.9323), (17.128784, 941.4885, 377.15222, 1265.1538), (444.43384, 6.837677, 949.1537, 840.6782), (858.74176, 860.67566, 1261.6362, 1230.3761), (72.06464, 13.15686, 1240.3933, 851.2807)]",858.7417603,377.1522217,941.4885254,840.6782227,0.8547052
210,1,['cat'],[0.92177564],"[(37.010864, 70.47745, 139.1965, 301.97382)]",37.01086426,139.1965027,70.47744751,301.9738159,0.306796875
211,1,['dog'],[0.89312637],"[(89.002144, 79.8387, 614.3183, 941.9147)]",89.00214386,614.3182983,79.83869934,941.9146729,0.654730903
212,1,['dog'],[0.9450082],"[(0.04860735, 37.94339, 478.97446, 889.1818)]",0.048607349,478.9744568,37.94338989,889.1818237,0.795919325
213,2,"['cat', 'cat']","[0.92661744, 0.8278717]","[(160.7094, 63.12938, 1080.0, 809.8645), (247.8228, 515.6699, 440.92108, 623.6898)]",247.8227997,440.9210815,515.6699219,623.6898193,0.783577659
214,1,['cat'],[0.6249915],"[(34.22001, 101.91742, 700.8113, 947.5686)]",34.22000885,700.8112793,101.9174194,947.5686035,0.81515625
215,1,['dog'],[0.922703],"[(14.275612, 355.97482, 524.2427, 732.7545)]",14.27561188,524.2426758,355.974823,732.7545166,0.370891204
216,1,['dog'],[0.94311345],"[(4.097962, 339.30563, 407.0321, 688.49414)]",4.097961903,407.0321045,339.3056335,688.4941406,0.330716234
217,1,['cat'],[0.8564951],"[(2.614952, 150.72899, 605.1521, 945.56067)]",2.614952087,605.1520996,150.7289886,945.5606689,0.693554688
218,1,['dog'],[0.83727825],"[(115.8555, 75.380356, 710.1998, 953.6622)]",115.8554993,710.1998291,75.38035583,953.6621704,0.755801505
219,1,['dog'],[0.9293511],"[(105.26452, 213.21782, 358.229, 652.24445)]",105.2645187,358.2290039,213.2178192,652.2444458,0.214249614
220,1,['dog'],[0.9417235],"[(3.0932236, 149.27673, 719.88727, 954.4179)]",3.093223572,719,149.2767334,954.4179077,0.833883102
221,1,['cat'],[0.925925],"[(1.7035217, 62.58996, 682.43066, 807.56305)]",1.703521729,682.4306641,62.58995819,807.5630493,0.734006076
222,1,['cat'],[0.9426983],"[(2.0302157, 69.54965, 717.47974, 576.66113)]",2.03021574,717.4797363,69.5496521,576.6611328,0.604586119
223,1,['dog'],[0.9402717],"[(327.18515, 176.50926, 670.59656, 558.4224)]",327.1851501,670.5965576,176.5092621,558.4224243,0.177530459
224,1,['dog'],[0.9415588],"[(185.33913, 341.4473, 509.33527, 647.04095)]",185.3391266,509.3352661,341.4472961,647.0409546,0.19125
225,1,['dog'],[0.91300654],"[(2.3178864, 209.08133, 486.35925, 836.6973)]",2.317886353,486.3592529,209.0813293,836.6973267,0.585393519
226,1,['dog'],[0.94601524],"[(0.18591437, 146.13747, 592.7191, 660.56757)]",0.185914367,592.7191162,146.1374664,660.5675659,0.752811713
227,1,['dog'],[0.9394237],"[(4.2098923, 262.64633, 394.45886, 889.3318)]",4.209892273,394.4588623,262.6463318,889.3317871,0.472193257
228,1,['cat'],[0.87424505],"[(15.857185, 7.7034063, 969.33673, 885.9315)]",15.85718536,969.336731,7.703406334,885.9315186,0.862699296
229,1,['cat'],[0.91908103],"[(303.11127, 0.0, 705.11896, 598.61255)]",303.1112671,705.1189575,0,598.6125488,0.260846354
230,2,"['cat', 'cat']","[0.9315465, 0.9136413]","[(357.44867, 63.917507, 973.2549, 776.8943), (156.01015, 14.152815, 517.24286, 725.00745)]",357.4486694,517.2428589,63.91750717,725.0074463,0.644172563
231,1,['dog'],[0.88726485],"[(203.61969, 216.9587, 514.38074, 549.7779)]",203.6196899,514.3807373,216.9586945,549.7778931,0.149830729
232,2,"['dog', 'dog']","[0.94995755, 0.26711747]","[(181.03925, 97.6023, 970.1858, 887.43396), (0.0, 0.0, 191.41425, 296.403)]",181.0392456,191.4142456,97.60230255,296.4030151,0.680004815
233,1,['dog'],[0.944743],"[(93.81917, 267.53412, 561.3543, 873.86194)]",93.81916809,561.3543091,267.5341187,873.8619385,0.4103125
234,1,['cat'],[0.93053216],"[(412.71277, 70.40222, 919.7368, 847.95245)]",412.7127686,919.7368164,70.40222168,847.9524536,0.360802865
235,2,"['dog', 'dog']","[0.9149748, 0.84367454]","[(142.93755, 154.20032, 659.1987, 907.92633), (551.84064, 1.7873383, 717.8976, 666.58203)]",551.8406372,659.1987305,154.2003174,666.5820313,0.642932581
236,2,"['dog', 'dog']","[0.87004495, 0.32680836]","[(1.3952637, 200.78586, 531.16614, 848.09033), (0.82920456, 564.4455, 376.26013, 851.51385)]",1.395263672,376.2601318,564.4454956,848.090332,0.665223765
237,1,['dog'],[0.92724496],"[(234.6052, 313.36023, 1219.9641, 955.234)]",234.6051941,1219.964111,313.3602295,955.2340088,0.514624023
238,3,"['cat', 'cat', 'cat']","[0.9066378, 0.9050642, 0.89782095]","[(267.4131, 211.23633, 544.8071, 582.7396), (1.5349274, 656.3255, 361.37048, 953.65344), (474.21844, 364.70023, 719.4249, 818.10376)]",474.2184448,361.3704834,656.3255005,582.739624,0.442212095
239,1,['dog'],[0.87840456],"[(0.03100586, 130.99393, 1277.82, 881.5985)]",0.031005859,1277.819946,130.993927,881.5985107,0.780458171
240,3,"['dog', 'cat', 'cat']","[0.8530311, 0.5404941, 0.3504304]","[(175.72829, 0.0, 955.1069, 713.13965), (171.65941, 1.7237091, 956.4926, 709.26337), (649.46027, 0.23823166, 957.32794, 350.40793)]",649.4602661,955.1068726,1.723709106,350.4079285,0.810230035
241,1,['dog'],[0.9384909],"[(52.215775, 94.97264, 524.5007, 907.7157)]",52.21577454,524.5006714,94.97264099,907.7156982,0.740231481
242,2,"['dog', 'cat']","[0.81500506, 0.732198]","[(65.02204, 45.29203, 293.63528, 469.89325), (63.469543, 45.248272, 293.8805, 467.6613)]",65.02204132,293.6352844,45.29203033,467.6612854,0.33441701
243,1,['cat'],[0.8984596],"[(0.0, 78.17107, 720.0, 710.27374)]",0,719,78.17106628,710.2737427,0.658333333
244,1,['cat'],[0.9026479],"[(266.09137, 374.61813, 607.6633, 956.9565)]",266.0913696,607.6633301,374.6181335,956.9564819,0.287126736
245,1,['dog'],[0.91303307],"[(43.016464, 166.29352, 491.9166, 749.6206)]",43.01646423,491.9165955,166.2935181,749.6206055,0.50382716
246,1,['dog'],[0.8946812],"[(37.220207, 159.47011, 530.829, 821.4507)]",37.22020721,530.8289795,159.470108,821.4506836,0.680886664
247,1,['cat'],[0.8717112],"[(68.021835, 167.32785, 326.1396, 499.50064)]",68.02183533,326.1395874,167.3278503,499.5006409,0.293744856
248,7,"['cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'cat']","[0.8368175, 0.7844643, 0.784105, 0.6810572, 0.31139317, 0.30094478, 0.28500336]","[(4.267331, 0.118724324, 465.3024, 416.695), (533.7142, 131.20174, 769.1237, 416.1804), (329.13315, 82.92998, 492.49365, 371.15973), (461.57758, 154.75076, 636.2548, 417.00598), (154.69545, 200.91772, 468.0985, 417.339), (698.82227, 196.80951, 796.5947, 263.7222), (310.38852, 11.913799, 565.83685, 205.35269)]",698.8222656,465.3023987,200.9177246,205.3526917,0.771064818
249,1,['cat'],[0.9436427],"[(184.03448, 3.2503357, 890.7841, 718.1776)]",184.0344849,890.7841187,3.250335693,718.1776123,0.410799154
250,2,"['dog', 'dog']","[0.9392488, 0.9331203]","[(615.85175, 199.93558, 925.9645, 501.4213), (13.599829, 129.50728, 469.59726, 610.7798)]",615.8517456,469.5972595,199.9355774,501.4212952,0.397944132
251,1,['cat'],[0.9327319],"[(520.0668, 8.236603, 1278.2177, 957.8928)]",520.0667725,1278.217651,8.236602783,957.8928223,0.585402018
252,1,['cat'],[0.9326881],"[(4.167053, 256.55167, 1193.8081, 875.275)]",4.167053223,1193.808105,256.5516663,875.2750244,0.598951009
253,1,['cat'],[0.8820666],"[(294.3187, 266.47375, 658.76337, 533.80975)]",294.3186951,658.7633667,266.4737549,533.8097534,0.140607639
254,2,"['cat', 'cat']","[0.8882034, 0.8742609]","[(332.26572, 215.5843, 720.0, 488.64258), (106.0936, 230.42612, 377.23087, 408.80313)]",332.2657166,377.2308655,230.4261169,408.8031311,0.211446759
255,1,['cat'],[0.86985534],"[(112.309784, 34.28643, 450.85013, 634.38245)]",112.3097839,450.8501282,34.28643036,634.3824463,0.471989033
256,1,['dog'],[0.9275303],"[(87.20438, 306.958, 417.05954, 759.95984)]",87.20437622,417.0595398,306.9580078,759.9598389,0.216276042
257,2,"['dog', 'dog']","[0.916932, 0.7535347]","[(17.476593, 151.8952, 625.7267, 1260.0374), (652.94946, 47.783813, 1192.567, 1245.4934)]",652.9494629,625.7266846,151.8952026,1245.493408,0.806391602
258,1,['cat'],[0.9268225],"[(268.24606, 267.36142, 1206.7086, 883.3054)]",268.2460632,1206.708618,267.3614197,883.3054199,0.470221354
259,1,['dog'],[0.9406294],"[(27.660095, 100.503296, 720.0, 952.4383)]",27.66009521,719,100.5032959,952.4382935,0.85421875
260,1,['cat'],[0.9013975],"[(9.564456, 6.756279, 824.0711, 619.7178)]",9.564455986,824.071106,6.756278992,619.7177734,0.938858925
261,1,['dog'],[0.92879254],"[(108.38906, 216.29796, 340.91217, 650.624)]",108.389061,340.9121704,216.2979584,650.6240234,0.145671296
262,1,['dog'],[0.9372821],"[(9.899094, 0.0, 720.0, 820.0657)]",9.899093628,719,0,820.0656738,0.843489583
263,2,"['dog', 'dog']","[0.9250102, 0.92467874]","[(513.9398, 178.18582, 699.4922, 523.4871), (308.11417, 200.22603, 505.31613, 576.8443)]",513.9398193,505.3161316,200.2260284,523.4871216,0.158026978
264,2,"['cat', 'cat']","[0.90807766, 0.89908403]","[(20.26651, 29.679077, 638.59424, 1278.1776), (682.57275, 61.217896, 1277.5454, 1276.6592)]",682.5727539,638.5942383,61.21789551,1276.65918,0.912357788
265,1,['cat'],[0.8750309],"[(83.33647, 88.786194, 637.74426, 519.19977)]",83.33647156,637.7442627,88.78619385,519.1997681,0.345448495
266,1,['cat'],[0.93088394],"[(158.55768, 56.240532, 635.7366, 687.23834)]",158.5576782,635.7365723,56.24053192,687.2383423,0.461410044
267,1,['cat'],[0.86844385],"[(1.478096, 163.51727, 661.36194, 826.0487)]",1.478096008,661.3619385,163.5172729,826.0487061,0.633072917
268,1,['dog'],[0.93881756],"[(150.4705, 0.0, 1022.3337, 842.48517)]",150.4705048,1022.333679,0,842.4851685,0.843547794
269,1,['cat'],[0.884744],"[(26.404528, 29.70215, 746.44586, 946.8943)]",26.40452766,746.4458618,29.70215034,946.8942871,0.897610369
270,1,['dog'],[0.8863611],"[(11.758922, 258.24188, 442.1687, 949.36804)]",11.75892162,442,258.2418823,949.368042,0.701024158
271,1,['cat'],[0.8602593],"[(51.65847, 15.224098, 403.40894, 712.7704)]",51.65847015,403.4089355,15.22409821,712.7703857,0.841371742
272,1,['dog'],[0.94730103],"[(2.8923798, 146.79163, 522.5604, 759.44183)]",2.892379761,522.5604248,146.791626,759.4418335,0.461168981
273,1,['dog'],[0.93630004],"[(112.07385, 275.99673, 473.66046, 703.91504)]",112.0738525,473.6604614,275.9967346,703.9150391,0.298600804
274,1,['dog'],[0.935612],"[(27.730385, 4.0085907, 720.0, 958.59814)]",27.73038483,719,4.008590698,958.5981445,0.956484375
275,1,['dog'],[0.91723263],"[(116.46215, 158.84651, 641.4238, 864.75366)]",116.4621506,641.4238281,158.8465118,864.7536621,0.536241319
276,1,['cat'],[0.88400936],"[(2.7686691, 283.061, 522.8872, 923.61884)]",2.768669128,522.887207,283.0610046,923.6188354,0.481481481
277,1,['dog'],[0.93339133],"[(354.47095, 199.6477, 633.05365, 621.3158)]",354.4709473,633.0536499,199.6477051,621.3157959,0.134588477
278,4,"['dog', 'dog', 'dog', 'dog']","[0.9073801, 0.8946466, 0.88245213, 0.86809057]","[(346.53543, 353.77914, 527.277, 650.03687), (515.1297, 254.75642, 686.3359, 621.8725), (0.4035988, 223.10143, 133.98409, 509.96768), (386.61777, 271.128, 537.80695, 395.8083)]",515.1296997,133.9840851,353.7791443,395.8082886,0.175687934
279,1,['dog'],[0.9450228],"[(33.506554, 27.585297, 712.22, 922.216)]",33.50655365,712.2199707,27.58529663,922.2160034,0.865972697
280,1,['dog'],[0.94730633],"[(107.729996, 0.67784625, 806.1633, 577.97253)]",107.7299957,806.1633301,0.677846253,577.9725342,0.615234303
